DOB_WK,"Total","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday"
"DOB_TT",
"2202",2326,220,328,354,363,417,369,275
"2203",2233,250,371,350,346,350,317,249
"2204",2391,252,365,386,407,367,381,233
"2205",2345,230,411,377,339,384,337,267
"2206",2322,253,391,352,370,383,319,254
"2207",2204,232,364,339,350,360,315,244
"2208",2320,226,359,389,347,395,363,241
"2209",2198,231,319,363,344,352,329,260
"2210",2432,231,404,376,420,382,364,255
"2211",2193,218,335,354,360,330,340,256
"2212",2277,227,347,374,355,380,332,262
"2213",2142,221,335,345,379,338,286,238
"2214",2153,210,344,345,345,348,317,244
"2215",2430,266,388,365,424,382,344,261
"2216",2228,226,351,364,328,350,348,261
"2217",2262,223,379,370,339,366,347,238
"2218",2179,232,342,343,359,346,319,238
"2219",2244,227,343,400,312,386,327,249
"2220",2308,217,390,356,375,376,358,236
"2221",2129,208,316,344,359,339,317,246
"2222",2322,243,374,375,360,368,351,251
"2223",2263,221,365,345,355,363,337,277
"2224",2227,229,339,375,362,379,314,229
"2225",2220,236,354,345,350,356,331,248
"2226",2206,222,346,359,348,332,340,259
"2227",2177,215,372,360,312,348,342,228
"2228",2255,229,373,347,336,346,358,266
"2229",2182,196,352,360,356,335,335,248
"2230",2454,281,401,373,373,387,345,294
"2231",2189,227,347,328,328,371,328,260
"2232",2192,243,324,351,376,309,335,254
"2233",2106,233,312,318,371,302,309,261
"2234",2225,282,319,339,357,340,337,251
"2235",2280,224,360,377,350,340,362,267
"2236",2238,245,340,341,330,380,331,271
"2237",2178,251,327,331,348,347,329,245
"2238",2211,231,345,389,342,322,334,248
"2239",2137,212,312,355,355,349,318,236
"2240",2337,260,333,373,382,372,343,274
"2241",2208,214,356,376,356,328,325,253
"2242",2161,234,355,340,329,359,328,216
"2243",2207,232,325,339,359,371,328,253
"2244",2220,242,318,381,392,336,311,240
"2245",2391,274,352,379,343,383,375,285
"2246",2100,213,327,334,312,331,341,242
"2247",2168,240,346,321,326,336,325,274
"2248",2208,252,354,343,348,328,318,265
"2249",2139,245,320,355,344,325,311,239
"2250",2199,232,339,344,364,337,331,252
"2251",2039,216,314,322,333,345,291,218
"2252",2287,238,344,358,356,351,342,298
"2253",2132,270,338,332,311,346,295,240
"2254",2174,216,338,316,365,379,311,249
"2255",2189,239,350,326,365,348,322,239
"2256",2170,249,336,347,337,348,310,243
"2257",2134,248,315,323,331,326,331,260
"2258",2188,245,342,360,355,328,337,221
"2259",2145,243,337,374,329,335,274,253
"2300",2424,267,355,394,360,427,350,271
"2301",2070,237,290,321,354,315,324,229
"2302",2066,221,301,344,342,312,315,231
"2303",2116,214,332,345,322,330,354,219
"2304",2165,240,337,346,329,342,308,263
"2305",2214,222,346,348,378,322,336,262
"2306",2092,218,335,337,307,326,318,251
"2307",2181,224,337,335,356,314,348,267
"2308",2121,218,336,346,335,348,332,206
"2309",2018,224,322,318,315,330,311,198
"2310",2121,246,330,350,290,314,347,244
"2311",2155,216,303,362,328,338,366,242
"2312",2073,228,334,340,318,287,338,228
"2313",2099,236,327,340,307,339,312,238
"2314",2063,223,292,319,323,320,339,247
"2315",2280,222,325,377,369,376,362,249
"2316",2035,193,332,319,315,302,321,253
"2317",2025,214,327,313,315,329,303,224
"2318",2123,226,314,314,353,351,319,246
"2319",2133,219,343,347,303,331,323,267
"2320",2130,249,321,313,356,328,306,257
"2321",2033,229,316,336,292,313,293,254
"2322",2085,206,346,340,306,322,336,229
"2323",2131,197,338,331,317,349,352,247
"2324",2090,238,318,347,341,321,295,230
"2325",2179,227,329,373,356,322,332,240
"2326",2113,244,311,309,335,348,313,253
"2327",1975,203,301,325,312,324,287,223
"2328",2001,191,287,325,321,347,293,237
"2329",2068,229,300,317,336,319,322,245
"2330",2225,255,334,337,369,337,337,256
"2331",2101,238,331,334,333,337,290,238
"2332",2009,211,299,332,313,299,311,244
"2333",2140,232,338,349,346,291,323,261
"2334",1963,211,281,323,331,283,290,244
"2335",2026,232,297,299,309,311,320,258
"2336",2019,211,316,333,306,301,291,261
"2337",2091,218,337,334,334,322,300,246
"2338",2028,215,308,310,317,342,294,242
"2339",2021,207,285,318,330,337,294,250
"2340",2130,230,325,379,314,312,327,243
"2341",1942,208,305,329,302,282,282,234
"2342",2078,240,289,323,307,327,352,240
"2343",2111,242,295,302,330,345,341,256
"2344",2086,214,337,340,335,313,298,249
"2345",2223,222,366,357,347,360,300,271
"2346",1981,215,289,304,331,334,295,213
"2347",2069,246,323,355,282,312,285,266
"2348",2039,207,322,336,319,335,308,212
"2349",1969,233,309,305,312,290,304,216
"2350",2148,234,357,327,330,326,318,256
"2351",1988,227,295,314,318,291,295,248
"2352",1942,220,315,300,289,292,294,232
"2353",2054,240,310,326,302,338,306,232
"2354",2059,216,293,331,315,316,320,268
"2355",2098,229,315,346,318,332,312,246
"2356",2017,230,296,321,305,297,307,261
"2357",1971,234,307,299,292,282,289,268
"2358",1986,244,300,296,287,324,290,245
"2359",2165,223,347,338,356,308,346,247
